city,street,number,postal_code,state,lon,lat
Katowice,Mysłowicka,42,40-487,istniejacy,261979.011399999,504576.9022
Katowice,Mysłowicka,44,40-487,istniejacy,261980.502900001,504581.2686
Katowice,Mysłowicka,46,40-487,istniejacy,261985.776699999,504607.1248
Katowice,Mysłowicka,48,40-487,istniejacy,261988.6446,504617.3531
Katowice,Mysłowicka,50,40-487,istniejacy,261993.576300001,504641.3698
Katowice,Mysłowicka,52,40-487,istniejacy,261996.4438,504651.4822
Katowice,Mysłowicka,54,40-487,istniejacy,262002.2938,504675.5002
Katowice,Mysłowicka,56,40-487,istniejacy,262004.933800001,504686.1872
Katowice,Feliksa Bocheńskiego,51a,40-859,istniejacy,266432.925000001,499140.0973
Katowice,Feliksa Bocheńskiego,69,40-847,istniejacy,266203.1175,499012.033
Katowice,Feliksa Bocheńskiego,56,40-847,istniejacy,266152.0734,499083.8989
Katowice,Feliksa Bocheńskiego,77,40-847,istniejacy,266091.503,499029.3465
Katowice,Feliksa Bocheńskiego,81,40-847,istniejacy,266041.600299999,498984.1422
Katowice,Feliksa Bocheńskiego,87,40-847,istniejacy,265962.192,498990.8796
Katowice,Feliksa Bocheńskiego,64,40-847,istniejacy,265935.4296,499035.0548
Katowice,Feliksa Bocheńskiego,99b,40-816,istniejacy,265902.4912,498862.9084
Katowice,Feliksa Bocheńskiego,95,40-847,istniejacy,265872.0451,498941.2455
Katowice,Feliksa Bocheńskiego,93,40-847,istniejacy,265880.0022,498942.9147
Katowice,Feliksa Bocheńskiego,99,40-816,istniejacy,265763.3956,498922.5167
Katowice,Feliksa Bocheńskiego,90,40-816,istniejacy,265751.196599999,499110.3283
Katowice,Widok,14,40-118,istniejacy,267183.5594,501017.6677
Katowice,Widok,29,40-118,istniejacy,267225.2848,501066.3628
Katowice,Widok,31,40-118,istniejacy,267213.157500001,501033.1087
Katowice,Widok,33,40-118,istniejacy,267241.514699999,501015.2453
Katowice,Widok,16,40-118,istniejacy,267197.5638,500981.7589
Katowice,Widok,35,40-118,istniejacy,267231.1324,500984.0183
Katowice,Widok,37,40-118,istniejacy,267257.594799999,500966.655
Katowice,Brzozowa,38a,40-170,istniejacy,267361.5326,502220.0511
Katowice,Brzozowa,36,40-170,istniejacy,267330.435900001,502233.0276
Katowice,Brzozowa,36a,40-170,istniejacy,267330.443399999,502219.0721
Katowice,Brzozowa,34,40-170,istniejacy,267297.705499999,502240.9992
Katowice,Brzozowa,30,40-170,istniejacy,267262.8758,502237.1716
Katowice,Brzozowa,28,40-170,istniejacy,267228.292400001,502235.4859
Katowice,Brzozowa,26,40-170,istniejacy,267197.701400001,502233.6293
Katowice,Brzozowa,26a,40-170,istniejacy,267201.9428,502223.1405
Katowice,Brzozowa,24,40-170,istniejacy,267161.897399999,502228.6033
Katowice,Brzozowa,22,40-170,istniejacy,267144.1885,502225.5133
Katowice,Brzozowa,20,40-170,istniejacy,267120.994100001,502221.0724
Katowice,Brzozowa,19,40-170,istniejacy,267142.540999999,502245.7251
Katowice,Krzemienna,11,40-513,istniejacy,263853.159499999,501602.8855
Katowice,Krzemienna,13,40-513,istniejacy,263806.67,501600.0397
Katowice,Krzemienna,14,40-513,istniejacy,263801.981699999,501624.759
Katowice,Mariana Sobańskiego,64,40-685,istniejacy,260117.4683,497645.9205
Katowice,Mariana Sobańskiego,61,40-685,istniejacy,260098.820900001,497665.1798
Katowice,Mariana Sobańskiego,63,40-685,istniejacy,260085.0954,497646.5394
Katowice,Mariana Sobańskiego,65,40-685,istniejacy,260081.4848,497627.895
Katowice,Mariana Sobańskiego,67,40-685,istniejacy,260079.127800001,497605.5851
Katowice,Mariana Sobańskiego,69,40-685,istniejacy,260063.6984,497557.9671
Katowice,Mariana Sobańskiego,71,40-685,istniejacy,260059.1515,497543.7774
Katowice,Mariana Sobańskiego,76,40-685,istniejacy,260068.481799999,497499.9854
Katowice,Mariana Sobańskiego,74,40-685,istniejacy,260075.716800001,497522.4622
Katowice,Wspólna,35,40-684,istniejacy,259491.300000001,497115.0247
Katowice,Wspólna,37,40-684,istniejacy,259476.036499999,497121.5481
Katowice,Wspólna,37a,40-684,istniejacy,259464.922700001,497106.3232
Katowice,Wspólna,36,40-684,istniejacy,259446.6724,497091.8806
Katowice,Wspólna,38,40-684,istniejacy,259446.517899999,497105.5274
Katowice,Wspólna,42,40-684,istniejacy,259407.157299999,497122.8231
Katowice,Mysłowicka,41,40-486,istniejacy,262171.6788,505046.087
Katowice,Mysłowicka,41a,40-486,istniejacy,262185.8497,505044.1134
Katowice,Mysłowicka,41b,40-486,istniejacy,262197.7981,505041.2335
Katowice,Mysłowicka,41c,40-486,istniejacy,262210.4068,505038.6813
Katowice,Mysłowicka,41d,40-486,istniejacy,262223.3443,505036.0476
Katowice,Mysłowicka,41e,40-486,istniejacy,262235.2115,505033.4135
Katowice,Mysłowicka,43e,40-486,istniejacy,262244.111400001,505080.3256
Katowice,Mysłowicka,43d,40-486,istniejacy,262233.8049,505083.2115
Katowice,Mysłowicka,43c,40-486,istniejacy,262220.5275,505087.3348
Katowice,Mysłowicka,43b,40-486,istniejacy,262209.4791,505089.726
Katowice,Mysłowicka,43a,40-486,istniejacy,262197.194800001,505092.6094
Katowice,Mysłowicka,43,40-486,istniejacy,262185.819599999,505095.8217
Katowice,Feliksa Bocheńskiego,92,40-816,istniejacy,265733.628,499302.3144
Katowice,Feliksa Bocheńskiego,94,40-816,istniejacy,265554.482000001,499251.1018
Katowice,Feliksa Bocheńskiego,119a,40-816,istniejacy,265371.945699999,498794.9687
Katowice,Feliksa Bocheńskiego,149,40-816,prognozowany,264885.7105,498679.3859
Katowice,Józefa Wolnego,2,40-857,istniejacy,266525.8805,499586.5716
Katowice,Józefa Wolnego,4,40-857,istniejacy,266481.704700001,499569.5948
Katowice,Józefa Wolnego,7,40-857,istniejacy,266489.5338,499593.3174
Katowice,Józefa Wolnego,8,40-857,istniejacy,266422.223099999,499555.3279
Katowice,Józefa Wolnego,8a,40-857,istniejacy,266433.567399999,499487.8795
Katowice,Józefa Wolnego,12,40-857,istniejacy,266349.4988,499540.2144
Katowice,18 Sierpnia,5,40-850,istniejacy,266074.1536,500338.9648
Katowice,18 Sierpnia,7,40-850,istniejacy,266055.470799999,500376.8951
Katowice,18 Sierpnia,7a,40-850,istniejacy,266039.6337,500369.5875
Katowice,18 Sierpnia,6a,40-850,istniejacy,266003.4551,500360.9017
Katowice,18 Sierpnia,6,40-850,istniejacy,266012.112299999,500343.2285
Katowice,18 Sierpnia,4b,40-850,istniejacy,266018.8972,500328.0329
Katowice,18 Sierpnia,4a,40-850,istniejacy,266025.3123,500315.2385
Katowice,18 Sierpnia,4,40-850,istniejacy,266033.7294,500297.661
Katowice,18 Sierpnia,2b,40-850,istniejacy,266040.9123,500283.1354
Katowice,Brzozowa,17,40-170,istniejacy,267123.100099999,502242.345
Katowice,Brzozowa,18,40-170,istniejacy,267098.278899999,502217.1127
Katowice,Brzozowa,16,40-170,istniejacy,267080.570599999,502213.8298
Katowice,Brzozowa,15,40-170,istniejacy,267097.8828,502238.5755
Katowice,Brzozowa,13,40-170,istniejacy,267071.126,502233.651
Katowice,Brzozowa,14,40-170,istniejacy,267059.5889,502209.6794
Katowice,Brzozowa,12,40-170,istniejacy,267031.389799999,502202.5389
Katowice,Brzozowa,10,40-112,istniejacy,267012.911900001,502195.9827
Katowice,Brzozowa,8,40-170,istniejacy,266993.8562,502189.8114
Katowice,Brzozowa,11,40-170,istniejacy,267024.93,502221.4958
Katowice,Brzozowa,9,40-170,istniejacy,267012.226399999,502216.6751
Katowice,Brzozowa,7,40-170,istniejacy,266989.707699999,502208.5764
Katowice,Józefa Grzegorzka,14a,40-309,istniejacy,267947.1163,504730.4218
Katowice,Józefa Grzegorzka,14b,40-309,istniejacy,267930.148,504733.2192
Katowice,Józefa Grzegorzka,14c,40-309,istniejacy,267922.7369,504755.6671
Katowice,Józefa Grzegorzka,14d,40-309,istniejacy,267918.7721,504775.183
Katowice,Brynicy,22,40-358,istniejacy,266619.873199999,506923.4163
Katowice,Brynicy,24,40-358,istniejacy,266652.022399999,506927.8315
Katowice,Brynicy,50,40-358,istniejacy,266870.7228,506811.6687
Katowice,Brynicy,51,40-358,istniejacy,266927.0611,506790.2594
Katowice,Brynicy,51a,40-358,istniejacy,266942.5767,506751.4694
Katowice,Mariana Sobańskiego,75,40-685,istniejacy,260043.2359,497508.9496
Katowice,Mariana Sobańskiego,77,40-685,istniejacy,260036.8375,497478.3539
Katowice,Mariana Sobańskiego,78,40-685,istniejacy,260064.656400001,497490.8695
Katowice,Mariana Sobańskiego,79,40-685,istniejacy,260028.542400001,497461.9333
Katowice,Mariana Sobańskiego,81,40-685,istniejacy,260020.184900001,497445.1552
Katowice,Mariana Sobańskiego,83,40-685,istniejacy,260018.199100001,497439.7108
Katowice,Mariana Sobańskiego,85,40-685,istniejacy,260017.3649,497433.4293
Katowice,Mariana Sobańskiego,87,40-685,istniejacy,260015.0656,497427.6709
Katowice,Mariana Sobańskiego,89,40-685,istniejacy,260012.3475,497421.9118
Katowice,Mariana Sobańskiego,91,40-685,istniejacy,260010.0483,497416.3622
Katowice,Mariana Sobańskiego,93,40-685,istniejacy,260009.318,497410.0812
Katowice,Wspólna,40,40-684,istniejacy,259386.9893,497072.4897
Katowice,Mysłowicka,45,40-486,istniejacy,262195.755999999,505138.3994
Katowice,Mysłowicka,45a,40-086,istniejacy,262207.380999999,505136.0928
Katowice,Mysłowicka,45b,40-486,istniejacy,262220.0845,505132.0528
Katowice,Mysłowicka,45c,40-486,istniejacy,262231.717800001,505129.5725
Katowice,Mysłowicka,45d,40-486,istniejacy,262243.4341,505127.0073
Katowice,Mysłowicka,45e,40-486,istniejacy,262254.657,505124.2786
Katowice,Mysłowicka,47c,40-486,istniejacy,262210.056500001,505178.69
Katowice,Mysłowicka,47b,40-486,istniejacy,262198.1878,505180.9952
Katowice,Mysłowicka,47a,40-486,istniejacy,262186.484999999,505184.0373
Katowice,Mysłowicka,47,40-486,istniejacy,262174.7059,505186.6636
Katowice,Mysłowicka,63e,40-452,istniejacy,262276.136399999,505245.4486
Katowice,Mysłowicka,63d,40-452,istniejacy,262261.707900001,505248.591
Katowice,18 Sierpnia,2a,40-850,istniejacy,266047.215600001,500270.2435
Katowice,18 Sierpnia,2,40-850,istniejacy,266056.780200001,500251.2343
Katowice,18 Sierpnia,8,40-850,istniejacy,266020.476600001,500236.2106
Katowice,18 Sierpnia,8a,40-850,istniejacy,266011.695800001,500254.4075
Katowice,18 Sierpnia,8b,40-850,istniejacy,266005.269099999,500267.4478
Katowice,18 Sierpnia,10,40-850,istniejacy,265998.5735,500281.4915
Katowice,18 Sierpnia,10a,40-850,istniejacy,265989.9659,500298.9724
Katowice,18 Sierpnia,10b,40-850,istniejacy,265982.3826,500314.6549
Katowice,18 Sierpnia,12,40-850,istniejacy,265976.6699,500326.2946
Katowice,18 Sierpnia,12a,40-850,istniejacy,265968.0616,500343.9674
Katowice,Brzozowa,6,40-170,istniejacy,266968.836100001,502180.364
Katowice,Brzozowa,4,40-170,istniejacy,266948.5295,502173.4224
Katowice,Brzozowa,5,40-170,istniejacy,266961.7018,502198.6452
Katowice,Brzozowa,3,40-170,istniejacy,266941.1074,502191.7027
Katowice,Józefa Grzegorzka,18a,40-309,istniejacy,267990.736400001,504747.2836
Katowice,Józefa Grzegorzka,18b,40-309,istniejacy,267993.790200001,504762.7203
Katowice,Józefa Grzegorzka,18c,40-309,istniejacy,268007.6906,504771.147
Katowice,Józefa Grzegorzka,18d,40-309,istniejacy,268027.0799,504774.3475
Katowice,Krzemienna,406,40-513,istniejacy,263491.488299999,501399.3746
Katowice,Krzemienna,306,40-513,istniejacy,263519.853700001,501374.7142
Katowice,Krzemienna,400,40-513,istniejacy,263501.3192,501446.8587
Katowice,Krzemienna,404,40-513,istniejacy,263455.1645,501436.6411
Katowice,Krzemienna,417,40-513,istniejacy,263395.097100001,501403.1267
Katowice,Krzemienna,408,40-513,istniejacy,263359.3171,501447.8856
Katowice,Krzemienna,408a,40-513,istniejacy,263361.6095,501430.9033
Katowice,Krzemienna,405,40-513,istniejacy,263357.740700001,501480.7382
Katowice,Mariana Sobańskiego,95,40-685,istniejacy,260006.9145,497404.1124
Katowice,Mariana Sobańskiego,97,40-685,istniejacy,260004.196799999,497398.2494
Katowice,Mariana Sobańskiego,99,40-685,istniejacy,260001.8968,497392.9097
Katowice,Mariana Sobańskiego,101,40-685,istniejacy,260001.167199999,497386.2099
Katowice,Mariana Sobańskiego,103,40-685,istniejacy,259998.973200001,497380.3469
Katowice,Mariana Sobańskiego,105,40-685,istniejacy,259996.171700001,497375.192
Katowice,Mariana Sobańskiego,107,40-685,istniejacy,259994.465700001,497368.9668
Katowice,Mariana Sobańskiego,109,40-685,istniejacy,259993.0034,497363.3145
Katowice,Mysłowicka,63c,40-452,istniejacy,262237.7974,505253.8039
Katowice,Mysłowicka,63b,40-452,istniejacy,262201.5217,505260.1141
Katowice,Mysłowicka,63a,40-452,istniejacy,262196.422499999,505260.4285
Katowice,Mysłowicka,65b,40-452,istniejacy,262239.7456,505281.4133
Katowice,Józefa Wolnego,14,40-857,istniejacy,266322.3991,499515.3642
Katowice,Krzemienna,501,40-513,istniejacy,263381.9553,501484.5288
Katowice,Mariana Sobańskiego,111,40-685,istniejacy,259990.913899999,497357.5559
Katowice,Mariana Sobańskiego,81a,40-685,istniejacy,259988.7708,497456.9492
Katowice,Mariana Sobańskiego,81b,40-685,istniejacy,259986.6818,497450.5629
Katowice,Mariana Sobańskiego,81c,40-685,istniejacy,259983.7542,497444.6991
Katowice,Mariana Sobańskiego,81d,40-685,istniejacy,259981.455700001,497438.2081
Katowice,Mariana Sobańskiego,81e,40-685,istniejacy,259980.098300001,497432.5552
Katowice,Sokolska,4,40-086,istniejacy,265959.923,501014.623
Katowice,Leszczy,19,40-748,istniejacy,257343.119899999,495380.309
Katowice,Leszczy,17A,40-748,istniejacy,257332.7973,495384.9366
Katowice,Brzozowa,13A,40-170,istniejacy,267053.8884,502251.1626
Katowice,Leszczy,37,40-748,istniejacy,257940.3737,495208.3088
Katowice,Leszczy,35,40-748,istniejacy,257934.182499999,495186.0859
Katowice,Leszczy,38,40-748,istniejacy,257914.4343,495210.9327
Katowice,Pszenna,1,40-630,istniejacy,260899.0233,499990.9672
Katowice,Sokolska,3A,40-086,istniejacy,265917.9045,501027.801
Katowice,Feliksa Bocheńskiego,96,40-818,istniejacy,265612.8301,499172.8691
Katowice,Wspólna,13,40-684,istniejacy,259652.1285,497120.5454
Katowice,Wierzbowa,39,40-169,istniejacy,267449.754000001,502175.0345
Katowice,Leszczy,11,40-748,istniejacy,257295.0089,495405.8638
Katowice,Leszczy,34,40-748,istniejacy,257898.0416,495171.8615
Katowice,Rolna,59C,40-555,istniejacy,262680.264699999,498759.5554
Katowice,Leszczy,9,40-748,istniejacy,257277.2489,495411.5521
Katowice,Leszczy,18B,40-748,istniejacy,257780.148499999,495470.3348
Katowice,Mysłowicka,24,40-487,istniejacy,261872.4321,504488.7862
Katowice,Leszczy,12,40-748,wTrakcieBudowy,257781.8791,495311.933
Katowice,Stefana Suberlaka,20,40-750,wTrakcieBudowy,258718.268200001,497996.5378
Katowice,Macieja,5,40-852,istniejacy,266264.776699999,500150.1206
Katowice,Macieja,3,40-852,istniejacy,266280.386600001,500155.0404
Katowice,Feliksa Bocheńskiego,64A,40-847,istniejacy,265870.349099999,498993.2755
Katowice,Leszczy,17,40-748,istniejacy,257321.2631,495389.5551
Katowice,Macieja Jargonia,30,40-750,wTrakcieBudowy,258117.418099999,496106.2137
Katowice,Macieja Jargonia,40,40-750,wTrakcieBudowy,258057.899599999,496114.5299
Katowice,Macieja Jargonia,36,40-750,wTrakcieBudowy,258084.524700001,496110.7141
Katowice,Macieja Jargonia,32,40-750,wTrakcieBudowy,258108.946699999,496107.4179
Katowice,Macieja Jargonia,34,40-750,wTrakcieBudowy,258093.215700001,496109.513
Katowice,Macieja Jargonia,38,40-750,wTrakcieBudowy,258066.5891,496113.4385
Katowice,Macieja Jargonia,28,40-750,wTrakcieBudowy,258126.987500001,496105.0243
Katowice,Krzemienna,13B,40-513,wTrakcieBudowy,263807.0003,501491.1317
Katowice,Rumiankowa,10,40-631,istniejacy,260745.217499999,499938.7851
Katowice,Leszczy,15,40-748,istniejacy,257309.884500001,495395.864
Katowice,Leszczy,19A,40-750,istniejacy,257354.9263,495375.619
Katowice,Mysłowicka,65a,40-452,istniejacy,262203.3928,505288.8508
Katowice,Mysłowicka,65c,40-452,prognozowany,262282.3402,505273.418
Katowice,Poetów,7,40-558,istniejacy,262476.233999999,498701.6571
Katowice,Poetów,5,40-558,istniejacy,262476.3455,498697.0723
Katowice,Kłodnicka,25,40-703,istniejacy,262170.030300001,499245.2056
Katowice,Kłodnicka,30,40-702,istniejacy,262209.952299999,499225.94
Katowice,Kłodnicka,30a,40-702,istniejacy,262211.088099999,499216.289
Katowice,Kłodnicka,34,40-702,istniejacy,262226.096000001,499188.3721
Katowice,Kłodnicka,36a,40-702,istniejacy,262241.5096,499169.3873
Katowice,Kłodnicka,33,40-703,istniejacy,262180.054099999,499142.5213
Katowice,Kłodnicka,35,40-703,istniejacy,262180.0546,499118.2222
Katowice,Kłodnicka,42a,40-702,istniejacy,262243.498299999,499089.1667
Katowice,Kłodnicka,44,40-702,istniejacy,262236.852299999,499061.5259
Katowice,Kłodnicka,46,40-702,istniejacy,262234.0275,499044.0553
Katowice,Rolna,18h,40-555,istniejacy,262828.937899999,499099.5536
Katowice,Rolna,18i,40-555,istniejacy,262828.6208,499115.3679
Katowice,Rolna,20d,40-555,istniejacy,262775.6724,499041.3921
Katowice,Rolna,20e,40-555,istniejacy,262791.0352,499040.7977
Katowice,Rolna,20f,40-555,istniejacy,262806.3989,499041.4086
Katowice,Rolna,20g,40-555,istniejacy,262821.921399999,499035.6933
Katowice,Rolna,22,40-555,istniejacy,262713.2316,498995.8689
Katowice,Rolna,24,40-555,istniejacy,262712.949899999,498953.5522
Katowice,Rolna,43,40-555,istniejacy,262673.5035,498925.9741
Katowice,Rolna,49,40-555,istniejacy,262672.1928,498839.233
Katowice,Rolna,49a,40-555,istniejacy,262655.773700001,498838.9218
Katowice,Rolna,49b,40-555,istniejacy,262639.0537,498838.9133
Katowice,Leszczy,20,40-748,istniejacy,257816.515000001,495412.5059
Katowice,Leszczy,18,40-748,istniejacy,257790.395300001,495405.2018
Katowice,Leszczy,16,40-748,istniejacy,257765.6208,495399.0201
Katowice,Kłodnicka,44a,40-702,istniejacy,262264.5746,499060.0979
Katowice,Widok,19,40-118,istniejacy,267049.8324,501046.1688
Katowice,Mysłowicka,26a,40-487,istniejacy,261923.7937,504464.9145
Katowice,Mysłowicka,58,40-487,istniejacy,262010.5802,504710.4883
Katowice,Mysłowicka,60,40-487,istniejacy,262012.2312,504715.0337
Katowice,Mysłowicka,62,40-487,istniejacy,262017.633400001,504739.6544
Katowice,Mysłowicka,64,40-487,istniejacy,262021.265000001,504751.8837
Katowice,Mysłowicka,66,40-487,istniejacy,262026.543500001,504777.1653
Katowice,Mysłowicka,68,40-487,istniejacy,262027.4505,504781.296
Katowice,Mysłowicka,70,40-487,istniejacy,262033.3083,504807.5687
Katowice,Sputników,1,40-461,istniejacy,261914.064300001,505268.6282
Katowice,Sputników,2,40-461,istniejacy,261874.613299999,505278.2348
Katowice,Sputników,3,40-461,istniejacy,261833.276699999,505287.8142
Katowice,Sputników,4,40-461,istniejacy,261715.8336,505314.4975
Katowice,Sputników,5,40-461,istniejacy,261669.515000001,505325.0474
Katowice,Rolna,4,40-555,istniejacy,262579.8956,499524.2527
Katowice,Kłodnicka,48a,40-702,istniejacy,262264.784499999,499024.22
Katowice,Kłodnicka,68,40-704,istniejacy,262278.2818,498743.9098
Katowice,Kłodnicka,70,40-704,istniejacy,262281.1282,498725.8757
Katowice,Kłodnicka,72,40-704,istniejacy,262284.439999999,498708.3836
Katowice,Kłodnicka,74,40-704,istniejacy,262287.615599999,498689.1276
Katowice,Kłodnicka,85a,40-705,istniejacy,262241.7488,498521.3353
Katowice,Kłodnicka,85b,40-705,istniejacy,262222.7764,498540.5663
Katowice,Kłodnicka,85c,40-705,istniejacy,262205.4004,498550.1675
Katowice,Teresy,1,40-583,istniejacy,263341.1054,499314.8955
Katowice,Teresy,1a,40-583,istniejacy,263325.934699999,499308.3997
Katowice,Teresy,2,40-583,istniejacy,263324.935000001,499336.5705
Katowice,Teresy,4,40-583,istniejacy,263308.1655,499336.6873
Katowice,Teresy,3,40-583,istniejacy,263310.3837,499314.1515
Katowice,Teresy,3a,40-583,istniejacy,263295.9449,499308.1452
Katowice,Teresy,8,40-583,istniejacy,263279.766899999,499335.4518
Katowice,Teresy,5,40-583,istniejacy,263280.6395,499312.0584
Katowice,Teresy,5a,40-583,istniejacy,263266.3211,499306.5415
Katowice,Teresy,7,40-583,istniejacy,263251.136600001,499310.8231
Katowice,Rolna,53,40-555,istniejacy,262672.216600001,498798.5725
Katowice,Rolna,53a,40-555,istniejacy,262655.7985,498798.4131
Katowice,Rolna,53b,40-555,istniejacy,262639.228499999,498798.2528
Katowice,Rolna,47,40-555,istniejacy,262614.4932,498854.7122
Katowice,Rolna,51,40-555,istniejacy,262614.213099999,498815.2569
Katowice,Rolna,55,40-555,istniejacy,262615.897700001,498768.7241
Katowice,Rolna,57,40-555,istniejacy,262639.2654,498736.2081
Katowice,Rolna,61,40-555,istniejacy,262597.9979,498724.2882
Katowice,Rolna,26,40-555,istniejacy,262710.593800001,498852.2048
Katowice,Strzałowa,11,40-805,istniejacy,263822.9156,498420.0449
Katowice,Rolna,65,40-555,istniejacy,262689.294600001,498621.201
Katowice,Rolna,52,40-555,istniejacy,262731.522700001,498535.3748
Katowice,Sokolska,31,40-086,istniejacy,266204.202299999,501451.7622
Katowice,Stefana Suberlaka,5A,40-750,istniejacy,258455.896400001,498078.5082
Katowice,Stefana Suberlaka,5,40-750,istniejacy,258460.2599,498099.7208
Katowice,Wspólna,21,40-684,istniejacy,259580.692,497125.5038
Katowice,Leszczy,8,40-748,istniejacy,257738.988399999,495290.921
Katowice,Rolna,12a,40-555,istniejacy,262709.286800001,499178.7647
Katowice,Rolna,12b,40-555,istniejacy,262731.354499999,499196.314
Katowice,Mysłowicka,72,40-487,istniejacy,262034.875,504816.1606
Katowice,Mysłowicka,74,40-487,istniejacy,262040.236099999,504843.1762
Katowice,Mysłowicka,76,40-487,istniejacy,262041.1439,504847.4728
Katowice,Mysłowicka,78,40-487,istniejacy,262048.5699,504876.6369
Katowice,Mysłowicka,80,40-487,istniejacy,262049.809699999,504880.767
Katowice,Krzemienna,13c,40-513,istniejacy,263824.900900001,501457.205
Katowice,Rumiankowa,11,40-631,istniejacy,260742.6053,499969.2033
Katowice,Gen. Józefa Longina Sowińskiego,48,40-018,istniejacy,264272.665100001,502558.8149
Katowice,Poetów,9,40-558,istniejacy,262476.4537,498714.7802
Katowice,Poetów,11,40-558,istniejacy,262474.568399999,498724.1244
Katowice,Poetów,13,40-558,istniejacy,262471.963400001,498733.248
Katowice,Poetów,21,40-558,istniejacy,262458.996099999,498774.4415
Katowice,Poetów,23,40-558,istniejacy,262459.0626,498783.1232
Katowice,Poetów,25,40-558,istniejacy,262454.410599999,498794.2032
Katowice,Poetów,27,40-558,istniejacy,262454.406,498802.3663
Katowice,Teresy,9,40-583,istniejacy,263196.5276,499311.9023
Katowice,Teresy,10,40-583,istniejacy,263197.019200001,499329.6739
Katowice,Teresy,11,40-583,istniejacy,263180.0331,499308.203
Katowice,Teresy,12,40-583,istniejacy,263171.170600001,499328.6649
Katowice,Teresy,14,40-583,istniejacy,263148.8859,499327.5503
Katowice,Teresy,13,40-583,istniejacy,263142.9001,499307.8347
Katowice,Teresy,16,40-583,istniejacy,263120.4792,499326.9223
Katowice,Teresy,19,40-583,istniejacy,263068.698999999,499305.4699
Katowice,Teresy,21,40-583,istniejacy,263060.5459,499303.5276
Katowice,Teresy,18,40-583,istniejacy,263051.544399999,499327.1308
Katowice,Teresy,21a,40-583,prognozowany,263044.095799999,499293.094
Katowice,Teresy,21b,40-583,prognozowany,263046.4814,499282.7108
Katowice,Rolna,54,40-555,istniejacy,262736.8452,498501.2086
Katowice,Rolna,60,40-555,istniejacy,262736.762499999,498411.2808
Katowice,Wspólna,22,40-684,prognozowany,259581.0985,497106.0951
Katowice,Wspólna,38a,40-684,istniejacy,259417.5525,497115.3207
Katowice,Mysłowicka,28,40-487,istniejacy,261928.1942,504490.8228
Katowice,Gen. Józefa Longina Sowińskiego,50,40-018,istniejacy,264298.561000001,502611.2171
Katowice,Sokolska,32,40-086,prognozowany,266371.514,501289.3915
Katowice,Teresy,20a,40-583,istniejacy,263017.595699999,499336.0813
Katowice,Teresy,20,40-583,istniejacy,263028.775699999,499336.3651
Katowice,Stefana Suberlaka,7A,40-750,istniejacy,258485.416300001,498064.3024
Katowice,Stefana Suberlaka,9,40-750,istniejacy,258536.4389,498055.3351
Katowice,Stefana Suberlaka,9A,40-750,istniejacy,258522.931399999,498047.0889
Katowice,Stefana Suberlaka,7,40-750,istniejacy,258498.268200001,498072.1431
Katowice,Rumiankowa,7,40-631,istniejacy,260777.865,499964.5441
Katowice,Rolna,12,40-555,istniejacy,262708.759299999,499194.5677
Katowice,Sokolska,57,40-087,istniejacy,266762.6788,501477.9166
Katowice,Brzozowa,21,40-170,istniejacy,267202.031199999,502265.8371
Katowice,Gen. Józefa Longina Sowińskiego,46,40-018,istniejacy,264283.3829,502535.6377
Katowice,Feliksa Bocheńskiego,119,40-816,istniejacy,265362.8474,498832.8905
Katowice,Sokolska,23,40-086,istniejacy,266257.4987,501363.8786
Katowice,Kłodnicka,7,40-703,istniejacy,262146.990700001,499417.9147
Katowice,Kłodnicka,9c,40-703,istniejacy,262085.8507,499390.3436
Katowice,Kłodnicka,18,40-702,istniejacy,262185.4615,499310.2202
Katowice,Kłodnicka,20a,40-702,istniejacy,262212.7786,499298.9406
Katowice,Kłodnicka,22a,40-702,istniejacy,262214.223200001,499287.9555
Katowice,Kłodnicka,24a,40-702,istniejacy,262218.0865,499269.6782
Katowice,Feliksa Bocheńskiego,100,40-816,istniejacy,265529.137800001,498937.9651
Katowice,Leszczy,33,40-748,istniejacy,257867.081599999,495161.1688
Katowice,Macieja Jargonia,26,40-750,istniejacy,258152.5611,496100.087
Katowice,Józefa Grzegorzka,21,40-309,istniejacy,268146.013800001,504709.5427
Katowice,Kłodnicka,53,40-705,istniejacy,262201.4783,498933.6418
Katowice,Szeroka,23,40-231,istniejacy,265905.1044,504113.1846
Katowice,Szeroka,25,40-233,istniejacy,265920.679,504121.3019
Katowice,Sokolska,34,40-086,istniejacy,266428.6119,501299.5143
Katowice,Rolna,63,40-555,istniejacy,262680.6558,498699.3171
Katowice,Kłodnicka,26a,40-702,istniejacy,262218.811799999,499260.5404
Katowice,Kłodnicka,23,40-703,istniejacy,262155.367000001,499263.6864
Katowice,Kłodnicka,27,40-703,istniejacy,262174.33,499221.5055
Katowice,Kłodnicka,29,40-703,istniejacy,262176.604800001,499195.9432
Katowice,Kłodnicka,31,40-703,istniejacy,262173.510500001,499171.1247
Katowice,Kłodnicka,32a,40-702,istniejacy,262224.237199999,499204.9003
Katowice,Kłodnicka,36,40-702,istniejacy,262204.753799999,499168.5464
Katowice,Kłodnicka,38,40-702,istniejacy,262208.159700001,499140.3149
Katowice,Kłodnicka,40,40-702,istniejacy,262230.1457,499118.5619
Katowice,Kłodnicka,42,40-702,istniejacy,262215.3926,499092.2555
Katowice,Kłodnicka,43,40-703,istniejacy,262193.9617,499029.8717
Katowice,Kłodnicka,48,40-702,istniejacy,262223.0244,499023.1742
